id,datetime,consumption
18,2019-12-31,1161
18,2020-01-01,324
18,2020-01-02,805
18,2020-01-03,326
18,2020-01-04,346
18,2020-01-05,418
18,2020-01-06,512
18,2020-01-07,644
18,2020-01-08,512
18,2020-01-09,725
18,2020-01-10,540
18,2020-01-11,979
18,2020-01-12,458
18,2020-01-13,747
18,2020-01-14,695
18,2020-01-15,558
18,2020-01-16,853
18,2020-01-17,556
18,2020-01-18,740
18,2020-01-19,261
18,2020-01-20,621
18,2020-01-21,773
18,2020-01-22,690
18,2020-01-23,839
18,2020-01-24,603
18,2020-01-25,752
18,2020-01-26,311
18,2020-01-27,612
18,2020-01-28,847
18,2020-01-29,647
18,2020-01-30,724
18,2020-01-31,542
19,2019-02-01,377
19,2019-02-02,123
19,2019-02-03,181
19,2019-02-04,252
19,2019-02-05,40
19,2019-02-06,128
19,2019-02-07,238
19,2019-02-08,195
19,2019-02-09,93
19,2019-02-10,2
19,2019-02-11,485
19,2019-02-12,188
19,2019-02-13,233
19,2019-02-14,127
19,2019-02-15,348
19,2019-02-16,390
19,2019-02-17,398
19,2019-02-18,113
19,2019-02-19,434
19,2019-02-20,218
19,2019-02-21,424
19,2019-02-22,386
19,2019-02-23,413
19,2019-02-24,523
19,2019-02-25,478
19,2019-02-26,214
19,2019-02-27,172
19,2019-02-28,446
19,2019-03-01,369
19,2019-03-02,570
19,2019-03-03,261
19,2019-03-04,193
19,2019-03-05,187
19,2019-03-06,175
19,2019-03-07,219
19,2019-03-08,868
19,2019-03-09,282
19,2019-03-10,289
19,2019-03-11,263
19,2019-03-12,207
19,2019-03-13,170
19,2019-03-14,154
19,2019-03-15,234
19,2019-03-16,392
19,2019-03-17,133
19,2019-03-18,116
19,2019-03-19,229
19,2019-03-20,209
19,2019-03-21,204
19,2019-03-22,496
19,2019-03-23,50
19,2019-03-24,41
19,2019-03-25,185
19,2019-03-26,124
19,2019-03-27,108
19,2019-03-28,271
19,2019-03-29,388
19,2019-03-30,61
19,2019-03-31,105
19,2019-04-01,187
19,2019-04-02,329
19,2019-04-03,83
19,2019-04-04,6
19,2019-04-05,276
19,2019-04-06,34
19,2019-04-07,84
19,2019-04-08,308
19,2019-04-09,292
19,2019-04-10,205
19,2019-04-11,217
19,2019-04-12,535
19,2019-04-13,60
19,2019-04-14,20
19,2019-04-15,283
19,2019-04-16,446
19,2019-04-17,364
19,2019-04-18,438
19,2019-04-19,85
19,2019-04-20,50
19,2019-04-21,3
19,2019-04-22,122
19,2019-04-23,464
19,2019-04-24,433
19,2019-04-25,747
19,2019-04-26,482
19,2019-04-27,135
19,2019-04-28,5
19,2019-04-29,105
19,2019-04-30,357
19,2019-05-01,51
19,2019-05-02,144
19,2019-05-03,127
19,2019-05-04,330
19,2019-05-05,183
19,2019-05-06,233
19,2019-05-07,504
19,2019-05-08,339
19,2019-05-09,306
19,2019-05-10,245
19,2019-05-11,96
19,2019-05-12,28
19,2019-05-13,471
19,2019-05-14,133
19,2019-05-15,195
19,2019-05-16,214
19,2019-05-17,380
19,2019-05-18,112
19,2019-05-19,99
19,2019-05-20,326
19,2019-05-21,217
19,2019-05-22,267
19,2019-05-23,360
19,2019-05-24,470
19,2019-05-25,134
19,2019-05-26,82
19,2019-05-27,206
19,2019-05-28,177
19,2019-05-29,265
19,2019-05-30,266
19,2019-05-31,642
19,2019-06-01,45
19,2019-06-02,64
19,2019-06-03,268
19,2019-06-04,203
19,2019-06-05,321
19,2019-06-06,346
19,2019-06-07,283
19,2019-06-08,30
19,2019-06-09,87
19,2019-06-10,225
19,2019-06-11,141
19,2019-06-12,326
19,2019-06-13,361
19,2019-06-14,399
19,2019-06-15,53
19,2019-06-16,79
19,2019-06-17,332
19,2019-06-18,213
19,2019-06-19,243
19,2019-06-20,299
19,2019-06-21,266
19,2019-06-22,49
19,2019-06-23,12
19,2019-06-24,62
19,2019-06-25,242
19,2019-06-26,234
19,2019-06-27,291
19,2019-06-28,274
19,2019-06-29,46
19,2019-06-30,59
19,2019-07-01,257
19,2019-07-02,150
19,2019-07-03,217
19,2019-07-04,374
19,2019-07-05,469
19,2019-07-06,116
19,2019-07-07,208
19,2019-07-08,569
19,2019-07-09,285
19,2019-07-10,388
19,2019-07-11,459
19,2019-07-12,396
19,2019-07-13,132
19,2019-07-14,179
19,2019-07-15,446
19,2019-07-16,416
19,2019-07-17,2056
19,2019-07-18,369
19,2019-07-19,629
19,2019-07-20,305
19,2019-07-21,340
19,2019-07-22,434
19,2019-07-23,493
19,2019-07-24,349
19,2019-07-25,823
19,2019-07-26,207
19,2019-07-27,52
19,2019-07-28,88
19,2019-07-29,284
19,2019-07-30,192
19,2019-07-31,275
19,2019-08-01,162
19,2019-08-02,223
19,2019-08-03,38
19,2019-08-04,74
19,2019-08-05,158
19,2019-08-06,308
19,2019-08-07,170
19,2019-08-08,157
19,2019-08-09,382
19,2019-08-10,213
19,2019-08-11,207
19,2019-08-12,241
19,2019-08-13,347
19,2019-08-14,328
19,2019-08-15,70
19,2019-08-16,233
19,2019-08-17,41
19,2019-08-18,56
19,2019-08-19,247
19,2019-08-20,146
19,2019-08-21,296
19,2019-08-22,130
19,2019-08-23,286
19,2019-08-24,46
19,2019-08-25,58
19,2019-08-26,241
19,2019-08-27,219
19,2019-08-28,265
19,2019-08-29,176
19,2019-08-30,159
19,2019-08-31,104
19,2019-09-01,80
19,2019-09-02,623
19,2019-09-03,172
19,2019-09-04,297
19,2019-09-05,197
19,2019-09-06,160
19,2019-09-07,253
19,2019-09-08,509
19,2019-09-09,446
19,2019-09-10,112
19,2019-09-11,273
19,2019-09-12,312
19,2019-09-13,397
19,2019-09-14,126
19,2019-09-15,72
19,2019-09-16,363
19,2019-09-17,337
19,2019-09-18,38
19,2019-09-19,322
19,2019-09-20,304
19,2019-09-21,65
19,2019-09-22,52
19,2019-09-23,191
19,2019-09-24,129
19,2019-09-25,434
19,2019-09-26,317
19,2019-09-27,678
19,2019-09-28,72
19,2019-09-29,62
19,2019-09-30,155
19,2019-10-01,205
19,2019-10-02,406
19,2019-10-03,255
19,2019-10-04,594
19,2019-10-05,53
19,2019-10-06,67
19,2019-10-07,174
19,2019-10-08,194
19,2019-10-09,71
19,2019-10-10,356
19,2019-10-11,241
19,2019-10-12,53
19,2019-10-13,190
19,2019-10-14,330
19,2019-10-15,284
19,2019-10-16,386
19,2019-10-17,222
19,2019-10-18,650
19,2019-10-19,370
19,2019-10-20,280
19,2019-10-21,336
19,2019-10-22,346
19,2019-10-23,202
19,2019-10-24,293
19,2019-10-25,474
19,2019-10-26,96
19,2019-10-27,83
19,2019-10-28,215
19,2019-10-29,263
19,2019-10-30,335
19,2019-10-31,330
19,2019-11-01,240
19,2019-11-02,191
19,2019-11-03,160
19,2019-11-04,484
19,2019-11-05,757
19,2019-11-06,34
19,2019-11-07,4
19,2019-11-08,3
19,2019-11-09,4
19,2019-11-10,3
19,2019-11-11,2
19,2019-11-12,8
19,2019-11-13,4
19,2019-11-14,15
19,2019-11-15,124
19,2019-11-16,127
19,2019-11-17,13
19,2019-11-18,31
19,2019-11-19,41
19,2019-11-20,187
19,2019-11-21,144
19,2019-11-22,87
19,2019-11-23,109
19,2019-11-24,257
19,2019-11-25,58
19,2019-11-26,67
19,2019-11-27,106
19,2019-11-28,21
19,2019-11-29,20
19,2019-11-30,148
19,2019-12-01,217
19,2019-12-02,62
19,2019-12-03,4
19,2019-12-04,28
19,2019-12-05,162
19,2019-12-06,33
19,2019-12-07,27
19,2019-12-08,95
19,2019-12-09,106
19,2019-12-10,217
19,2019-12-11,5
19,2019-12-12,20
19,2019-12-13,15
19,2019-12-14,132
19,2019-12-15,119
19,2019-12-16,119
19,2019-12-17,17
19,2019-12-18,211
19,2019-12-19,85
19,2019-12-20,141
19,2019-12-21,76
19,2019-12-22,150
19,2019-12-23,209
19,2019-12-24,1436
19,2019-12-25,807
19,2019-12-26,599
19,2019-12-27,860
19,2019-12-28,465
19,2019-12-29,891
19,2019-12-30,365
19,2019-12-31,580
19,2020-01-01,478
19,2020-01-02,768
19,2020-01-03,385
19,2020-01-04,598
19,2020-01-05,832
19,2020-01-06,466
19,2020-01-07,349
19,2020-01-08,177
19,2020-01-09,294
19,2020-01-10,650
19,2020-01-11,145
19,2020-01-12,214
19,2020-01-13,177
19,2020-01-14,238
19,2020-01-15,439
19,2020-01-16,277
19,2020-01-17,487
19,2020-01-18,596
19,2020-01-19,323
19,2020-01-20,382
19,2020-01-21,278
19,2020-01-22,310
19,2020-01-23,271
19,2020-01-24,674
19,2020-01-25,385
19,2020-01-26,403
19,2020-01-27,328
19,2020-01-28,291
19,2020-01-29,484
19,2020-01-30,563
19,2020-01-31,258
20,2019-02-01,4
20,2019-02-02,2
20,2019-02-03,10
20,2019-02-04,6
20,2019-02-05,6
20,2019-02-06,6
20,2019-02-07,5
20,2019-02-08,5
20,2019-02-09,5
20,2019-02-10,5
20,2019-02-11,6
20,2019-02-12,6
20,2019-02-13,9
20,2019-02-14,5
20,2019-02-15,5
20,2019-02-16,8
20,2019-02-17,6
20,2019-02-18,5
20,2019-02-19,4
20,2019-02-20,4
20,2019-02-21,5
20,2019-02-22,5
20,2019-02-23,88
20,2019-02-24,3
20,2019-02-25,0
20,2019-02-26,23
20,2019-02-27,14
20,2019-02-28,6
20,2019-03-01,4
20,2019-03-02,4
20,2019-03-03,6
20,2019-03-04,7
20,2019-03-05,14
20,2019-03-06,1
20,2019-03-07,2
20,2019-03-08,67
20,2019-03-09,5
20,2019-03-10,1
20,2019-03-11,5
20,2019-03-12,5
20,2019-03-13,6
20,2019-03-14,5
20,2019-03-15,9
20,2019-03-16,6
20,2019-03-17,6
20,2019-03-18,6
20,2019-03-19,6
20,2019-03-20,6
20,2019-03-21,4
20,2019-03-22,7
20,2019-03-23,7
20,2019-03-24,8
20,2019-03-25,3
20,2019-03-26,11
20,2019-03-27,9
20,2019-03-28,7
20,2019-03-29,8
20,2019-03-30,9
20,2019-03-31,7
20,2019-04-01,6
20,2019-04-02,6
20,2019-04-03,8
20,2019-04-04,7
20,2019-04-05,7
20,2019-04-06,7
20,2019-04-07,10
20,2019-04-08,10
20,2019-04-09,3
20,2019-04-10,3
20,2019-04-11,0
20,2019-04-12,3
20,2019-04-13,8
20,2019-04-14,3
20,2019-04-15,6
20,2019-04-16,11
20,2019-04-17,21
20,2019-04-18,8
20,2019-04-19,9
20,2019-04-20,8
20,2019-04-21,12
20,2019-04-22,14
20,2019-04-23,15
20,2019-04-24,14
20,2019-04-25,13
20,2019-04-26,13
20,2019-04-27,9
20,2019-04-28,11
20,2019-04-29,12
20,2019-04-30,14
20,2019-05-01,14
20,2019-05-02,17
20,2019-05-03,14
20,2019-05-04,15
20,2019-05-05,16
20,2019-05-06,19
20,2019-05-07,24
20,2019-05-08,27
20,2019-05-09,23
20,2019-05-10,26
20,2019-05-11,29
20,2019-05-12,28
20,2019-05-13,26
20,2019-05-14,27
20,2019-05-15,23
20,2019-05-16,23
20,2019-05-17,24
20,2019-05-18,123
20,2019-05-19,75
20,2019-05-20,34
20,2019-05-21,19
20,2019-05-22,22
20,2019-05-23,42
20,2019-05-24,34
20,2019-05-25,128
20,2019-05-26,288
20,2019-05-27,299
20,2019-05-28,249
20,2019-05-29,79
20,2019-05-30,4
20,2019-05-31,7
20,2019-06-01,114
20,2019-06-02,4
20,2019-06-03,29
20,2019-06-04,4
20,2019-06-05,38
20,2019-06-06,30
20,2019-06-07,5
20,2019-06-08,160
20,2019-06-09,5
20,2019-06-10,5
20,2019-06-11,4
20,2019-06-12,4
20,2019-06-13,32
20,2019-06-14,52
20,2019-06-15,42
20,2019-06-16,4
20,2019-06-17,64
20,2019-06-18,24
20,2019-06-19,11
20,2019-06-20,70
20,2019-06-21,19
20,2019-06-22,5
20,2019-06-23,5
20,2019-06-24,4
20,2019-06-25,3
20,2019-06-26,1
20,2019-06-27,3
20,2019-06-28,6
20,2019-06-29,6
20,2019-06-30,6
20,2019-07-01,3
20,2019-07-02,6
20,2019-07-03,6
20,2019-07-04,5
20,2019-07-05,7
20,2019-07-06,3
20,2019-07-07,2
20,2019-07-08,2
20,2019-07-09,4
20,2019-07-10,5
20,2019-07-11,4
20,2019-07-12,7
20,2019-07-13,6
20,2019-07-14,26
20,2019-07-15,7
20,2019-07-16,3
20,2019-07-17,17
20,2019-07-18,6
20,2019-07-19,0
20,2019-07-20,0
20,2019-07-21,1
20,2019-07-22,35
20,2019-07-23,3
20,2019-07-24,1
20,2019-07-25,1
20,2019-07-26,1
20,2019-07-27,0
20,2019-07-28,64
20,2019-07-29,1
20,2019-07-30,0
20,2019-07-31,1
20,2019-08-01,21
20,2019-08-02,72
20,2019-08-03,1
20,2019-08-04,40
20,2019-08-05,12
20,2019-08-06,54
20,2019-08-07,143
20,2019-08-08,1
20,2019-08-09,76
20,2019-08-10,3
20,2019-08-11,26
20,2019-08-12,1
20,2019-08-13,49
20,2019-08-14,87
20,2019-08-15,15
20,2019-08-16,2
20,2019-08-17,50
20,2019-08-18,0
20,2019-08-19,21
20,2019-08-20,1
20,2019-08-21,0
20,2019-08-22,1
20,2019-08-23,54
20,2019-08-24,49
20,2019-08-25,2
20,2019-08-26,24
20,2019-08-27,16
20,2019-08-28,1
20,2019-08-29,1
20,2019-08-30,60
20,2019-08-31,2
20,2019-09-01,58
20,2019-09-02,0
20,2019-09-03,0
20,2019-09-04,1
20,2019-09-05,0
20,2019-09-06,0
20,2019-09-07,0
20,2019-09-08,52
20,2019-09-09,3
20,2019-09-10,2
20,2019-09-11,1
20,2019-09-12,2
20,2019-09-13,0
20,2019-09-14,114
20,2019-09-15,13
20,2019-09-16,83
20,2019-09-17,0
20,2019-09-18,0
20,2019-09-19,0
20,2019-09-20,9
20,2019-09-21,19
20,2019-09-22,124
20,2019-09-23,3
20,2019-09-24,46
20,2019-09-25,3
20,2019-09-26,2
20,2019-09-27,3
20,2019-09-28,1
20,2019-09-29,3
20,2019-09-30,98
20,2019-10-01,2
20,2019-10-02,9
20,2019-10-03,18
20,2019-10-04,204
20,2019-10-05,2
20,2019-10-06,75
20,2019-10-07,2
20,2019-10-08,1
20,2019-10-09,9
20,2019-10-10,5
20,2019-10-11,2
20,2019-10-12,80
20,2019-10-13,2
20,2019-10-14,0
20,2019-10-15,1
20,2019-10-16,2
20,2019-10-17,0
20,2019-10-18,1
20,2019-10-19,1
20,2019-10-20,1
20,2019-10-21,1
20,2019-10-22,2
20,2019-10-23,2
20,2019-10-24,2
20,2019-10-25,11
20,2019-10-26,9
20,2019-10-27,44
20,2019-10-28,2
20,2019-10-29,1
20,2019-10-30,1
20,2019-10-31,2
20,2019-11-01,66
20,2019-11-02,20
20,2019-11-03,32
20,2019-11-04,8
20,2019-11-05,3
20,2019-11-06,3
20,2019-11-07,4
20,2019-11-08,3
20,2019-11-09,4
20,2019-11-10,2
20,2019-11-11,3
20,2019-11-12,3
20,2019-11-13,4
20,2019-11-14,1
20,2019-11-15,3
20,2019-11-16,31
20,2019-11-17,3
20,2019-11-18,45
20,2019-11-19,3
20,2019-11-20,3
20,2019-11-21,3
20,2019-11-22,3
20,2019-11-23,2
20,2019-11-24,1
20,2019-11-25,3
20,2019-11-26,4
20,2019-11-27,3
20,2019-11-28,31
20,2019-11-29,2
20,2019-11-30,4
20,2019-12-01,3
20,2019-12-02,0
20,2019-12-03,2
20,2019-12-04,1
20,2019-12-05,2
20,2019-12-06,91
20,2019-12-07,9
20,2019-12-08,3
20,2019-12-09,122
20,2019-12-10,2
20,2019-12-11,2
20,2019-12-12,1
20,2019-12-13,2
20,2019-12-14,2
20,2019-12-15,1
20,2019-12-16,2
20,2019-12-17,2
20,2019-12-18,2
20,2019-12-19,1
20,2019-12-20,8
20,2019-12-21,1
20,2019-12-22,1
20,2019-12-23,1
20,2019-12-24,3
20,2019-12-25,2
20,2019-12-26,2
20,2019-12-27,3
20,2019-12-28,3
20,2019-12-29,50
20,2019-12-30,14
20,2019-12-31,74
20,2020-01-01,1
20,2020-01-02,21
20,2020-01-03,2
20,2020-01-04,3
20,2020-01-05,37
20,2020-01-06,71
20,2020-01-07,3
20,2020-01-08,12
20,2020-01-09,0
20,2020-01-10,1
20,2020-01-11,75
20,2020-01-12,25
20,2020-01-13,2
20,2020-01-14,22
20,2020-01-15,0
20,2020-01-16,2
20,2020-01-17,21
20,2020-01-18,1
20,2020-01-19,34
20,2020-01-20,1
20,2020-01-21,0
20,2020-01-22,61
20,2020-01-23,1
20,2020-01-24,2
20,2020-01-25,2
20,2020-01-26,26
20,2020-01-27,24
20,2020-01-28,11
20,2020-01-29,1
20,2020-01-30,1
20,2020-01-31,1
21,2019-02-01,0
21,2019-02-02,0
21,2019-02-03,0
21,2019-02-04,0
21,2019-02-05,0
21,2019-02-06,0
21,2019-02-07,0
21,2019-02-08,0
21,2019-02-09,0
21,2019-02-10,0
21,2019-02-11,0
21,2019-02-12,0
21,2019-02-13,0
21,2019-02-14,0
21,2019-02-15,0
21,2019-02-16,0
21,2019-02-17,0
21,2019-02-18,0
21,2019-02-19,0
21,2019-02-20,0
21,2019-02-21,0
21,2019-02-22,0
21,2019-02-23,0
21,2019-02-24,0
21,2019-02-25,0
21,2019-02-26,0
21,2019-02-27,0
21,2019-02-28,0
21,2019-03-01,0
21,2019-03-02,0
21,2019-03-03,0
21,2019-03-04,0
21,2019-03-05,0
21,2019-03-06,0
21,2019-03-07,0
21,2019-03-08,0
21,2019-03-09,0
21,2019-03-10,0
21,2019-03-11,0
21,2019-03-12,0
21,2019-03-13,0
21,2019-03-14,0
21,2019-03-15,0
21,2019-03-16,0
21,2019-03-17,0
21,2019-03-18,0
21,2019-03-19,0
21,2019-03-20,0
21,2019-03-21,0
21,2019-03-22,653
21,2019-03-23,0
21,2019-03-24,0
21,2019-03-25,0
21,2019-03-26,0
21,2019-03-27,0
21,2019-03-28,0
21,2019-03-29,0
21,2019-03-30,0
21,2019-03-31,0
21,2019-04-01,0
21,2019-04-02,0
21,2019-04-03,0
21,2019-04-04,0
21,2019-04-05,0
21,2019-04-06,0
21,2019-04-07,0
21,2019-04-08,0
21,2019-04-09,0
21,2019-04-10,0
21,2019-04-11,0
21,2019-04-12,0
21,2019-04-13,0
21,2019-04-14,0
21,2019-04-15,0
21,2019-04-16,0
21,2019-04-17,0
21,2019-04-18,0
21,2019-04-19,0
21,2019-04-20,0
21,2019-04-21,0
21,2019-04-22,0
21,2019-04-23,0
21,2019-04-24,0
21,2019-04-25,0
21,2019-04-26,0
21,2019-04-27,0
21,2019-04-28,0
21,2019-04-29,0
21,2019-04-30,0
21,2019-05-01,0
21,2019-05-02,0
21,2019-05-03,0
21,2019-05-04,0
21,2019-05-05,0
21,2019-05-06,0
21,2019-05-07,0
21,2019-05-08,0
21,2019-05-09,0
21,2019-05-10,0
21,2019-05-11,0
21,2019-05-12,0
21,2019-05-13,0
21,2019-05-14,0
21,2019-05-15,0
21,2019-05-16,0
21,2019-05-17,0
21,2019-05-18,0
21,2019-05-19,0
21,2019-05-20,0
21,2019-05-21,0
21,2019-05-22,0
21,2019-05-23,0
21,2019-05-24,0
21,2019-05-25,0
21,2019-05-26,0
21,2019-05-27,0
21,2019-05-28,0
21,2019-05-29,0
21,2019-05-30,0
21,2019-05-31,0
21,2019-06-01,0
21,2019-06-02,0
21,2019-06-03,0
21,2019-06-04,0
21,2019-06-05,0
21,2019-06-06,0
21,2019-06-07,0
21,2019-06-08,0
21,2019-06-09,0
21,2019-06-10,0
21,2019-06-11,0
21,2019-06-12,0
21,2019-06-13,0
21,2019-06-14,0
21,2019-06-15,0
21,2019-06-16,7
21,2019-06-17,0
21,2019-06-18,83
21,2019-06-19,0
21,2019-06-20,0
21,2019-06-21,0
21,2019-06-22,0
21,2019-06-23,0
21,2019-06-24,0
21,2019-06-25,0
21,2019-06-26,0
21,2019-06-27,0
21,2019-06-28,0
21,2019-06-29,0
21,2019-06-30,0
21,2019-07-01,0
21,2019-07-02,0
21,2019-07-03,0
21,2019-07-04,0
21,2019-07-05,0
21,2019-07-06,0
21,2019-07-07,0
21,2019-07-08,0
21,2019-07-09,0
21,2019-07-10,0
21,2019-07-11,0
21,2019-07-12,0
21,2019-07-13,0
21,2019-07-14,0
21,2019-07-15,0
21,2019-07-16,0
21,2019-07-17,0
21,2019-07-18,0
21,2019-07-19,0
21,2019-07-20,0
21,2019-07-21,0
21,2019-07-22,0
21,2019-07-23,0
21,2019-07-24,0
21,2019-07-25,0
21,2019-07-26,0
21,2019-07-27,0
21,2019-07-28,0
21,2019-07-29,0
21,2019-07-30,0
21,2019-07-31,0
21,2019-08-01,0
21,2019-08-02,0
21,2019-08-03,0
21,2019-08-04,0
21,2019-08-05,0
21,2019-08-06,0
21,2019-08-07,0
21,2019-08-08,0
21,2019-08-09,0
21,2019-08-10,0
21,2019-08-11,0
21,2019-08-12,0
21,2019-08-13,0
21,2019-08-14,0
21,2019-08-15,0
21,2019-08-16,0
21,2019-08-17,0
21,2019-08-18,0
21,2019-08-19,0
21,2019-08-20,0
21,2019-08-21,0
21,2019-08-22,0
21,2019-08-23,0
21,2019-08-24,0
21,2019-08-25,0
21,2019-08-26,0
21,2019-08-27,0
21,2019-08-28,0
21,2019-08-29,0
21,2019-08-30,0
21,2019-08-31,0
21,2019-09-01,0
21,2019-09-02,0
21,2019-09-03,0
21,2019-09-04,0
21,2019-09-05,0
21,2019-09-06,0
21,2019-09-07,0
21,2019-09-08,0
21,2019-09-09,0
21,2019-09-10,0
21,2019-09-11,0
21,2019-09-12,0
21,2019-09-13,0
21,2019-09-14,0
21,2019-09-15,0
21,2019-09-16,0
21,2019-09-17,0
21,2019-09-18,0
21,2019-09-19,0
21,2019-09-20,0
21,2019-09-21,0
21,2019-09-22,0
21,2019-09-23,0
21,2019-09-24,0
21,2019-09-25,0
21,2019-09-26,0
21,2019-09-27,37
21,2019-09-28,0
21,2019-09-29,0
21,2019-09-30,0
21,2019-10-01,0
21,2019-10-02,0
21,2019-10-03,0
21,2019-10-04,0
21,2019-10-05,0
21,2019-10-06,0
21,2019-10-07,0
21,2019-10-08,0
21,2019-10-09,0
21,2019-10-10,0
21,2019-10-11,0
21,2019-10-12,0
21,2019-10-13,0
21,2019-10-14,0
21,2019-10-15,0
21,2019-10-16,0
21,2019-10-17,0
21,2019-10-18,0
21,2019-10-19,0
21,2019-10-20,0
21,2019-10-21,0
21,2019-10-22,0
21,2019-10-23,0
21,2019-10-24,0
21,2019-10-25,1
21,2019-10-26,0
21,2019-10-27,0
21,2019-10-28,0
21,2019-10-29,0
21,2019-10-30,0
21,2019-10-31,0
21,2019-11-01,0
21,2019-11-02,1
21,2019-11-03,0
21,2019-11-04,0
21,2019-11-05,0
21,2019-11-06,0
21,2019-11-07,0
21,2019-11-08,0
21,2019-11-09,0
21,2019-11-10,0
21,2019-11-11,0
21,2019-11-12,0
21,2019-11-13,0
21,2019-11-14,0
21,2019-11-15,0
21,2019-11-16,0
21,2019-11-17,0
21,2019-11-18,0
21,2019-11-19,0
21,2019-11-20,0
21,2019-11-21,0
21,2019-11-22,0
21,2019-11-23,0
21,2019-11-24,0
21,2019-11-25,0
21,2019-11-26,0
21,2019-11-27,0
21,2019-11-28,0
21,2019-11-29,0
21,2019-11-30,0
21,2019-12-01,0
21,2019-12-02,0
21,2019-12-03,0
21,2019-12-04,0
21,2019-12-05,0
21,2019-12-06,0
21,2019-12-07,0
21,2019-12-08,0
21,2019-12-09,0
21,2019-12-10,0
21,2019-12-11,0
21,2019-12-12,0
21,2019-12-13,0
21,2019-12-14,0
21,2019-12-15,0
21,2019-12-16,0
21,2019-12-17,0
21,2019-12-18,0
21,2019-12-19,0
21,2019-12-20,0
21,2019-12-21,0
21,2019-12-22,0
21,2019-12-23,0
21,2019-12-24,0
21,2019-12-25,0
21,2019-12-26,0
21,2019-12-27,0
21,2019-12-28,0
21,2019-12-29,0
21,2019-12-30,0
21,2019-12-31,0
21,2020-01-01,0
21,2020-01-02,0
21,2020-01-03,90
21,2020-01-04,0
21,2020-01-05,0
21,2020-01-06,0
21,2020-01-07,0
21,2020-01-08,0
21,2020-01-09,0
21,2020-01-10,0
21,2020-01-11,0
21,2020-01-12,0
21,2020-01-13,0
21,2020-01-14,0
21,2020-01-15,0
21,2020-01-16,0
21,2020-01-17,0
21,2020-01-18,0
21,2020-01-19,0
21,2020-01-20,0
21,2020-01-21,0
21,2020-01-22,0
21,2020-01-23,0
21,2020-01-24,0
21,2020-01-25,0
21,2020-01-26,0
21,2020-01-27,0
21,2020-01-28,0
21,2020-01-29,0
21,2020-01-30,0
21,2020-01-31,0
22,2019-02-01,123
22,2019-02-02,194
22,2019-02-03,90
22,2019-02-04,36
22,2019-02-05,58
22,2019-02-06,37
22,2019-02-07,48
22,2019-02-08,47
22,2019-02-09,121
22,2019-02-10,104
22,2019-02-11,34
22,2019-02-12,28
22,2019-02-13,32
22,2019-02-14,27
22,2019-02-15,49
22,2019-02-16,156
22,2019-02-17,69
22,2019-02-18,29
22,2019-02-19,27
22,2019-02-20,58
22,2019-02-21,24
22,2019-02-22,56
22,2019-02-23,136
22,2019-02-24,135
22,2019-02-25,37
22,2019-02-26,51
22,2019-02-27,27
22,2019-02-28,25
22,2019-03-01,30
22,2019-03-02,203
22,2019-03-03,151
22,2019-03-04,48
22,2019-03-05,17
22,2019-03-06,40
22,2019-03-07,48
22,2019-03-08,27
22,2019-03-09,195
22,2019-03-10,103
22,2019-03-11,32
22,2019-03-12,37
22,2019-03-13,42
22,2019-03-14,34
22,2019-03-15,39
22,2019-03-16,177
22,2019-03-17,292
22,2019-03-18,198
22,2019-03-19,252
22,2019-03-20,172
22,2019-03-21,171
22,2019-03-22,286
22,2019-03-23,319
22,2019-03-24,226
22,2019-03-25,264
22,2019-03-26,158
22,2019-03-27,173
22,2019-03-28,158
22,2019-03-29,176
22,2019-03-30,237
22,2019-03-31,284
22,2019-04-01,197
22,2019-04-02,309
22,2019-04-03,241
22,2019-04-04,331
22,2019-04-05,286
22,2019-04-06,387
22,2019-04-07,256
22,2019-04-08,312
22,2019-04-09,285
22,2019-04-10,276
22,2019-04-11,198
22,2019-04-12,305
22,2019-04-13,290
22,2019-04-14,266
22,2019-04-15,224
22,2019-04-16,187
22,2019-04-17,227
22,2019-04-18,256
22,2019-04-19,243
22,2019-04-20,319
22,2019-04-21,247
22,2019-04-22,234
22,2019-04-23,138
22,2019-04-24,265
22,2019-04-25,215
22,2019-04-26,144
22,2019-04-27,226
22,2019-04-28,224
22,2019-04-29,195
22,2019-04-30,236
22,2019-05-01,318
22,2019-05-02,229
22,2019-05-03,160
22,2019-05-04,298
22,2019-05-05,193
22,2019-05-06,279
22,2019-05-07,223
22,2019-05-08,196
22,2019-05-09,329
22,2019-05-10,341
22,2019-05-11,323
22,2019-05-12,287
22,2019-05-13,211
22,2019-05-14,308
22,2019-05-15,159
22,2019-05-16,193
22,2019-05-17,159
22,2019-05-18,374
22,2019-05-19,123
22,2019-05-20,132
22,2019-05-21,67
22,2019-05-22,58
22,2019-05-23,76
22,2019-05-24,30
22,2019-05-25,224
22,2019-05-26,107
22,2019-05-27,33
22,2019-05-28,55
22,2019-05-29,43
22,2019-05-30,85
22,2019-05-31,353
22,2019-06-01,254
22,2019-06-02,259
22,2019-06-03,208
22,2019-06-04,226
22,2019-06-05,186
22,2019-06-06,219
22,2019-06-07,206
22,2019-06-08,372
22,2019-06-09,288
22,2019-06-10,197
22,2019-06-11,63
22,2019-06-12,48
22,2019-06-13,37
22,2019-06-14,49
22,2019-06-15,254
22,2019-06-16,216
22,2019-06-17,131
22,2019-06-18,136
22,2019-06-19,127
22,2019-06-20,62
22,2019-06-21,113
22,2019-06-22,288
22,2019-06-23,120
22,2019-06-24,104
