,id,datetime,consumption
6867,19,2019-02-18,113
6868,19,2019-02-19,434
6869,19,2019-02-20,218
6870,19,2019-02-21,424
6871,19,2019-02-22,386
6872,19,2019-02-23,413
6873,19,2019-02-24,523
6874,19,2019-02-25,478
6875,19,2019-02-26,214
6876,19,2019-02-27,172
6877,19,2019-02-28,446
6878,19,2019-03-01,369
6879,19,2019-03-02,570
6880,19,2019-03-03,261
6881,19,2019-03-04,193
6882,19,2019-03-05,187
6883,19,2019-03-06,175
6884,19,2019-03-07,219
6885,19,2019-03-08,868
6886,19,2019-03-09,282
6887,19,2019-03-10,289
6888,19,2019-03-11,263
6889,19,2019-03-12,207
6890,19,2019-03-13,170
6891,19,2019-03-14,154
6892,19,2019-03-15,234
6893,19,2019-03-16,392
6894,19,2019-03-17,133
6895,19,2019-03-18,116
6896,19,2019-03-19,229
6897,19,2019-03-20,209
6898,19,2019-03-21,204
6899,19,2019-03-22,496
6900,19,2019-03-23,50
6901,19,2019-03-24,41
6902,19,2019-03-25,185
6903,19,2019-03-26,124
6904,19,2019-03-27,108
6905,19,2019-03-28,271
6906,19,2019-03-29,388
6907,19,2019-03-30,61
6908,19,2019-03-31,105
6909,19,2019-04-01,187
6910,19,2019-04-02,329
6911,19,2019-04-03,83
6912,19,2019-04-04,6
6913,19,2019-04-05,276
6914,19,2019-04-06,34
6915,19,2019-04-07,84
6916,19,2019-04-08,308
6917,19,2019-04-09,292
6918,19,2019-04-10,205
6919,19,2019-04-11,217
6920,19,2019-04-12,535
6921,19,2019-04-13,60
6922,19,2019-04-14,20
6923,19,2019-04-15,283
6924,19,2019-04-16,446
6925,19,2019-04-17,364
6926,19,2019-04-18,438
6927,19,2019-04-19,85
6928,19,2019-04-20,50
6929,19,2019-04-21,3
6930,19,2019-04-22,122
6931,19,2019-04-23,464
6932,19,2019-04-24,433
6933,19,2019-04-25,747
6934,19,2019-04-26,482
6935,19,2019-04-27,135
6936,19,2019-04-28,5
6937,19,2019-04-29,105
6938,19,2019-04-30,357
6939,19,2019-05-01,51
6940,19,2019-05-02,144
6941,19,2019-05-03,127
6942,19,2019-05-04,330
6943,19,2019-05-05,183
6944,19,2019-05-06,233
6945,19,2019-05-07,504
6946,19,2019-05-08,339
6947,19,2019-05-09,306
6948,19,2019-05-10,245
6949,19,2019-05-11,96
6950,19,2019-05-12,28
6951,19,2019-05-13,471
6952,19,2019-05-14,133
6953,19,2019-05-15,195
6954,19,2019-05-16,214
6955,19,2019-05-17,380
6956,19,2019-05-18,112
6957,19,2019-05-19,99
6958,19,2019-05-20,326
6959,19,2019-05-21,217
6960,19,2019-05-22,267
6961,19,2019-05-23,360
6962,19,2019-05-24,470
6963,19,2019-05-25,134
6964,19,2019-05-26,82
6965,19,2019-05-27,206
6966,19,2019-05-28,177
6967,19,2019-05-29,265
6968,19,2019-05-30,266
6969,19,2019-05-31,642
6970,19,2019-06-01,45
6971,19,2019-06-02,64
6972,19,2019-06-03,268
6973,19,2019-06-04,203
6974,19,2019-06-05,321
6975,19,2019-06-06,346
6976,19,2019-06-07,283
6977,19,2019-06-08,30
6978,19,2019-06-09,87
6979,19,2019-06-10,225
6980,19,2019-06-11,141
6981,19,2019-06-12,326
6982,19,2019-06-13,361
6983,19,2019-06-14,399
6984,19,2019-06-15,53
6985,19,2019-06-16,79
6986,19,2019-06-17,332
6987,19,2019-06-18,213
6988,19,2019-06-19,243
6989,19,2019-06-20,299
6990,19,2019-06-21,266
6991,19,2019-06-22,49
6992,19,2019-06-23,12
6993,19,2019-06-24,62
6994,19,2019-06-25,242
6995,19,2019-06-26,234
6996,19,2019-06-27,291
6997,19,2019-06-28,274
6998,19,2019-06-29,46
6999,19,2019-06-30,59
7000,19,2019-07-01,257
7001,19,2019-07-02,150
7002,19,2019-07-03,217
7003,19,2019-07-04,374
7004,19,2019-07-05,469
7005,19,2019-07-06,116
7006,19,2019-07-07,208
7007,19,2019-07-08,569
7008,19,2019-07-09,285
7009,19,2019-07-10,388
7010,19,2019-07-11,459
7011,19,2019-07-12,396
7012,19,2019-07-13,132
7013,19,2019-07-14,179
7014,19,2019-07-15,446
7015,19,2019-07-16,416
7016,19,2019-07-17,2056
7017,19,2019-07-18,369
7018,19,2019-07-19,629
7019,19,2019-07-20,305
7020,19,2019-07-21,340
7021,19,2019-07-22,434
7022,19,2019-07-23,493
7023,19,2019-07-24,349
7024,19,2019-07-25,823
7025,19,2019-07-26,207
7026,19,2019-07-27,52
7027,19,2019-07-28,88
7028,19,2019-07-29,284
7029,19,2019-07-30,192
7030,19,2019-07-31,275
7031,19,2019-08-01,162
7032,19,2019-08-02,223
7033,19,2019-08-03,38
7034,19,2019-08-04,74
7035,19,2019-08-05,158
7036,19,2019-08-06,308
7037,19,2019-08-07,170
7038,19,2019-08-08,157
7039,19,2019-08-09,382
7040,19,2019-08-10,213
7041,19,2019-08-11,207
7042,19,2019-08-12,241
7043,19,2019-08-13,347
7044,19,2019-08-14,328
7045,19,2019-08-15,70
7046,19,2019-08-16,233
7047,19,2019-08-17,41
7048,19,2019-08-18,56
7049,19,2019-08-19,247
7050,19,2019-08-20,146
7051,19,2019-08-21,296
7052,19,2019-08-22,130
7053,19,2019-08-23,286
7054,19,2019-08-24,46
7055,19,2019-08-25,58
7056,19,2019-08-26,241
7057,19,2019-08-27,219
7058,19,2019-08-28,265
7059,19,2019-08-29,176
7060,19,2019-08-30,159
7061,19,2019-08-31,104
7062,19,2019-09-01,80
7063,19,2019-09-02,623
7064,19,2019-09-03,172
7065,19,2019-09-04,297
7066,19,2019-09-05,197
7067,19,2019-09-06,160
7068,19,2019-09-07,253
7069,19,2019-09-08,509
7070,19,2019-09-09,446
7071,19,2019-09-10,112
7072,19,2019-09-11,273
7073,19,2019-09-12,312
7074,19,2019-09-13,397
7075,19,2019-09-14,126
7076,19,2019-09-15,72
7077,19,2019-09-16,363
7078,19,2019-09-17,337
7079,19,2019-09-18,38
7080,19,2019-09-19,322
7081,19,2019-09-20,304
7082,19,2019-09-21,65
7083,19,2019-09-22,52
7084,19,2019-09-23,191
7085,19,2019-09-24,129
7086,19,2019-09-25,434
7087,19,2019-09-26,317
7088,19,2019-09-27,678
7089,19,2019-09-28,72
7090,19,2019-09-29,62
7091,19,2019-09-30,155
7092,19,2019-10-01,205
7093,19,2019-10-02,406
7094,19,2019-10-03,255
7095,19,2019-10-04,594
7096,19,2019-10-05,53
7097,19,2019-10-06,67
7098,19,2019-10-07,174
7099,19,2019-10-08,194
7100,19,2019-10-09,71
7101,19,2019-10-10,356
7102,19,2019-10-11,241
7103,19,2019-10-12,53
7104,19,2019-10-13,190
7105,19,2019-10-14,330
7106,19,2019-10-15,284
7107,19,2019-10-16,386
7108,19,2019-10-17,222
7109,19,2019-10-18,650
7110,19,2019-10-19,370
7111,19,2019-10-20,280
7112,19,2019-10-21,336
7113,19,2019-10-22,346
7114,19,2019-10-23,202
7115,19,2019-10-24,293
7116,19,2019-10-25,474
7117,19,2019-10-26,96
7118,19,2019-10-27,83
7119,19,2019-10-28,215
7120,19,2019-10-29,263
7121,19,2019-10-30,335
7122,19,2019-10-31,330
7123,19,2019-11-01,240
7124,19,2019-11-02,191
7125,19,2019-11-03,160
7126,19,2019-11-04,484
7127,19,2019-11-05,757
7128,19,2019-11-06,34
7129,19,2019-11-07,4
7130,19,2019-11-08,3
7131,19,2019-11-09,4
7132,19,2019-11-10,3
7133,19,2019-11-11,2
7134,19,2019-11-12,8
7135,19,2019-11-13,4
7136,19,2019-11-14,15
7137,19,2019-11-15,124
7138,19,2019-11-16,127
7139,19,2019-11-17,13
7140,19,2019-11-18,31
7141,19,2019-11-19,41
7142,19,2019-11-20,187
7143,19,2019-11-21,144
7144,19,2019-11-22,87
7145,19,2019-11-23,109
7146,19,2019-11-24,257
7147,19,2019-11-25,58
7148,19,2019-11-26,67
7149,19,2019-11-27,106
7150,19,2019-11-28,21
7151,19,2019-11-29,20
7152,19,2019-11-30,148
7153,19,2019-12-01,217
7154,19,2019-12-02,62
7155,19,2019-12-03,4
7156,19,2019-12-04,28
7157,19,2019-12-05,162
7158,19,2019-12-06,33
7159,19,2019-12-07,27
7160,19,2019-12-08,95
7161,19,2019-12-09,106
7162,19,2019-12-10,217
7163,19,2019-12-11,5
7164,19,2019-12-12,20
7165,19,2019-12-13,15
7166,19,2019-12-14,132
7167,19,2019-12-15,119
7168,19,2019-12-16,119
7169,19,2019-12-17,17
7170,19,2019-12-18,211
7171,19,2019-12-19,85
7172,19,2019-12-20,141
7173,19,2019-12-21,76
7174,19,2019-12-22,150
7175,19,2019-12-23,209
7176,19,2019-12-24,1436
7177,19,2019-12-25,807
7178,19,2019-12-26,599
7179,19,2019-12-27,860
7180,19,2019-12-28,465
7181,19,2019-12-29,891
7182,19,2019-12-30,365
7183,19,2019-12-31,580
7184,19,2020-01-01,478
7185,19,2020-01-02,768
7186,19,2020-01-03,385
7187,19,2020-01-04,598
7188,19,2020-01-05,832
7189,19,2020-01-06,466
7190,19,2020-01-07,349
7191,19,2020-01-08,177
7192,19,2020-01-09,294
7193,19,2020-01-10,650
7194,19,2020-01-11,145
7195,19,2020-01-12,214
7196,19,2020-01-13,177
7197,19,2020-01-14,238
7198,19,2020-01-15,439
7199,19,2020-01-16,277
7200,19,2020-01-17,487
7201,19,2020-01-18,596
7202,19,2020-01-19,323
7203,19,2020-01-20,382
7204,19,2020-01-21,278
7205,19,2020-01-22,310
7206,19,2020-01-23,271
7207,19,2020-01-24,674
7208,19,2020-01-25,385
7209,19,2020-01-26,403
7210,19,2020-01-27,328
7211,19,2020-01-28,291
7212,19,2020-01-29,484
7213,19,2020-01-30,563
7214,19,2020-01-31,258
7215,20,2019-02-01,4
7216,20,2019-02-02,2
7217,20,2019-02-03,10
7218,20,2019-02-04,6
7219,20,2019-02-05,6
7220,20,2019-02-06,6
7221,20,2019-02-07,5
7222,20,2019-02-08,5
7223,20,2019-02-09,5
7224,20,2019-02-10,5
7225,20,2019-02-11,6
7226,20,2019-02-12,6
7227,20,2019-02-13,9
7228,20,2019-02-14,5
7229,20,2019-02-15,5
7230,20,2019-02-16,8
7231,20,2019-02-17,6
7232,20,2019-02-18,5
7233,20,2019-02-19,4
7234,20,2019-02-20,4
7235,20,2019-02-21,5
7236,20,2019-02-22,5
7237,20,2019-02-23,88
7238,20,2019-02-24,3
7239,20,2019-02-25,0
7240,20,2019-02-26,23
7241,20,2019-02-27,14
7242,20,2019-02-28,6
7243,20,2019-03-01,4
7244,20,2019-03-02,4
7245,20,2019-03-03,6
7246,20,2019-03-04,7
7247,20,2019-03-05,14
7248,20,2019-03-06,1
7249,20,2019-03-07,2
7250,20,2019-03-08,67
7251,20,2019-03-09,5
7252,20,2019-03-10,1
7253,20,2019-03-11,5
7254,20,2019-03-12,5
7255,20,2019-03-13,6
7256,20,2019-03-14,5
7257,20,2019-03-15,9
7258,20,2019-03-16,6
7259,20,2019-03-17,6
7260,20,2019-03-18,6
7261,20,2019-03-19,6
7262,20,2019-03-20,6
7263,20,2019-03-21,4
7264,20,2019-03-22,7
7265,20,2019-03-23,7
7266,20,2019-03-24,8
7267,20,2019-03-25,3
7268,20,2019-03-26,11
7269,20,2019-03-27,9
7270,20,2019-03-28,7
7271,20,2019-03-29,8
7272,20,2019-03-30,9
7273,20,2019-03-31,7
7274,20,2019-04-01,6
7275,20,2019-04-02,6
7276,20,2019-04-03,8
7277,20,2019-04-04,7
7278,20,2019-04-05,7
7279,20,2019-04-06,7
7280,20,2019-04-07,10
7281,20,2019-04-08,10
7282,20,2019-04-09,3
7283,20,2019-04-10,3
7284,20,2019-04-11,0
7285,20,2019-04-12,3
7286,20,2019-04-13,8
7287,20,2019-04-14,3
7288,20,2019-04-15,6
7289,20,2019-04-16,11
7290,20,2019-04-17,21
7291,20,2019-04-18,8
7292,20,2019-04-19,9
7293,20,2019-04-20,8
7294,20,2019-04-21,12
7295,20,2019-04-22,14
7296,20,2019-04-23,15
7297,20,2019-04-24,14
7298,20,2019-04-25,13
7299,20,2019-04-26,13
7300,20,2019-04-27,9
7301,20,2019-04-28,11
7302,20,2019-04-29,12
7303,20,2019-04-30,14
7304,20,2019-05-01,14
7305,20,2019-05-02,17
7306,20,2019-05-03,14
7307,20,2019-05-04,15
7308,20,2019-05-05,16
7309,20,2019-05-06,19
7310,20,2019-05-07,24
7311,20,2019-05-08,27
7312,20,2019-05-09,23
7313,20,2019-05-10,26
7314,20,2019-05-11,29
7315,20,2019-05-12,28
7316,20,2019-05-13,26
7317,20,2019-05-14,27
7318,20,2019-05-15,23
7319,20,2019-05-16,23
7320,20,2019-05-17,24
7321,20,2019-05-18,123
7322,20,2019-05-19,75
7323,20,2019-05-20,34
7324,20,2019-05-21,19
7325,20,2019-05-22,22
7326,20,2019-05-23,42
7327,20,2019-05-24,34
7328,20,2019-05-25,128
7329,20,2019-05-26,288
7330,20,2019-05-27,299
7331,20,2019-05-28,249
7332,20,2019-05-29,79
7333,20,2019-05-30,4
7334,20,2019-05-31,7
7335,20,2019-06-01,114
7336,20,2019-06-02,4
7337,20,2019-06-03,29
7338,20,2019-06-04,4
7339,20,2019-06-05,38
7340,20,2019-06-06,30
7341,20,2019-06-07,5
7342,20,2019-06-08,160
7343,20,2019-06-09,5
7344,20,2019-06-10,5
7345,20,2019-06-11,4
7346,20,2019-06-12,4
7347,20,2019-06-13,32
7348,20,2019-06-14,52
7349,20,2019-06-15,42
7350,20,2019-06-16,4
7351,20,2019-06-17,64
7352,20,2019-06-18,24
7353,20,2019-06-19,11
7354,20,2019-06-20,70
7355,20,2019-06-21,19
7356,20,2019-06-22,5
7357,20,2019-06-23,5
7358,20,2019-06-24,4
7359,20,2019-06-25,3
7360,20,2019-06-26,1
7361,20,2019-06-27,3
7362,20,2019-06-28,6
7363,20,2019-06-29,6
7364,20,2019-06-30,6
7365,20,2019-07-01,3
7366,20,2019-07-02,6
7367,20,2019-07-03,6
7368,20,2019-07-04,5
7369,20,2019-07-05,7
7370,20,2019-07-06,3
7371,20,2019-07-07,2
7372,20,2019-07-08,2
7373,20,2019-07-09,4
7374,20,2019-07-10,5
7375,20,2019-07-11,4
7376,20,2019-07-12,7
7377,20,2019-07-13,6
7378,20,2019-07-14,26
7379,20,2019-07-15,7
7380,20,2019-07-16,3
7381,20,2019-07-17,17
7382,20,2019-07-18,6
7383,20,2019-07-19,0
7384,20,2019-07-20,0
7385,20,2019-07-21,1
7386,20,2019-07-22,35
7387,20,2019-07-23,3
7388,20,2019-07-24,1
7389,20,2019-07-25,1
7390,20,2019-07-26,1
7391,20,2019-07-27,0
7392,20,2019-07-28,64
7393,20,2019-07-29,1
7394,20,2019-07-30,0
7395,20,2019-07-31,1
7396,20,2019-08-01,21
7397,20,2019-08-02,72
7398,20,2019-08-03,1
7399,20,2019-08-04,40
7400,20,2019-08-05,12
7401,20,2019-08-06,54
7402,20,2019-08-07,143
7403,20,2019-08-08,1
7404,20,2019-08-09,76
7405,20,2019-08-10,3
7406,20,2019-08-11,26
7407,20,2019-08-12,1
7408,20,2019-08-13,49
7409,20,2019-08-14,87
7410,20,2019-08-15,15
7411,20,2019-08-16,2
7412,20,2019-08-17,50
7413,20,2019-08-18,0
7414,20,2019-08-19,21
7415,20,2019-08-20,1
7416,20,2019-08-21,0
7417,20,2019-08-22,1
7418,20,2019-08-23,54
7419,20,2019-08-24,49
7420,20,2019-08-25,2
7421,20,2019-08-26,24
7422,20,2019-08-27,16
7423,20,2019-08-28,1
7424,20,2019-08-29,1
7425,20,2019-08-30,60
7426,20,2019-08-31,2
7427,20,2019-09-01,58
7428,20,2019-09-02,0
7429,20,2019-09-03,0
7430,20,2019-09-04,1
7431,20,2019-09-05,0
7432,20,2019-09-06,0
7433,20,2019-09-07,0
7434,20,2019-09-08,52
7435,20,2019-09-09,3
7436,20,2019-09-10,2
7437,20,2019-09-11,1
7438,20,2019-09-12,2
7439,20,2019-09-13,0
7440,20,2019-09-14,114
7441,20,2019-09-15,13
7442,20,2019-09-16,83
7443,20,2019-09-17,0
7444,20,2019-09-18,0
7445,20,2019-09-19,0
7446,20,2019-09-20,9
7447,20,2019-09-21,19
7448,20,2019-09-22,124
7449,20,2019-09-23,3
7450,20,2019-09-24,46
7451,20,2019-09-25,3
7452,20,2019-09-26,2
7453,20,2019-09-27,3
7454,20,2019-09-28,1
7455,20,2019-09-29,3
7456,20,2019-09-30,98
7457,20,2019-10-01,2
7458,20,2019-10-02,9
7459,20,2019-10-03,18
7460,20,2019-10-04,204
7461,20,2019-10-05,2
7462,20,2019-10-06,75
7463,20,2019-10-07,2
7464,20,2019-10-08,1
7465,20,2019-10-09,9
7466,20,2019-10-10,5
7467,20,2019-10-11,2
7468,20,2019-10-12,80
7469,20,2019-10-13,2
7470,20,2019-10-14,0
7471,20,2019-10-15,1
7472,20,2019-10-16,2
7473,20,2019-10-17,0
7474,20,2019-10-18,1
7475,20,2019-10-19,1
7476,20,2019-10-20,1
7477,20,2019-10-21,1
7478,20,2019-10-22,2
7479,20,2019-10-23,2
7480,20,2019-10-24,2
7481,20,2019-10-25,11
7482,20,2019-10-26,9
7483,20,2019-10-27,44
7484,20,2019-10-28,2
7485,20,2019-10-29,1
7486,20,2019-10-30,1
7487,20,2019-10-31,2
7488,20,2019-11-01,66
7489,20,2019-11-02,20
7490,20,2019-11-03,32
7491,20,2019-11-04,8
7492,20,2019-11-05,3
7493,20,2019-11-06,3
7494,20,2019-11-07,4
7495,20,2019-11-08,3
7496,20,2019-11-09,4
7497,20,2019-11-10,2
7498,20,2019-11-11,3
7499,20,2019-11-12,3
7500,20,2019-11-13,4
7501,20,2019-11-14,1
7502,20,2019-11-15,3
7503,20,2019-11-16,31
7504,20,2019-11-17,3
7505,20,2019-11-18,45
7506,20,2019-11-19,3
7507,20,2019-11-20,3
7508,20,2019-11-21,3
7509,20,2019-11-22,3
7510,20,2019-11-23,2
7511,20,2019-11-24,1
7512,20,2019-11-25,3
7513,20,2019-11-26,4
7514,20,2019-11-27,3
7515,20,2019-11-28,31
7516,20,2019-11-29,2
7517,20,2019-11-30,4
7518,20,2019-12-01,3
7519,20,2019-12-02,0
7520,20,2019-12-03,2
7521,20,2019-12-04,1
7522,20,2019-12-05,2
7523,20,2019-12-06,91
7524,20,2019-12-07,9
7525,20,2019-12-08,3
7526,20,2019-12-09,122
7527,20,2019-12-10,2
7528,20,2019-12-11,2
7529,20,2019-12-12,1
7530,20,2019-12-13,2
7531,20,2019-12-14,2
7532,20,2019-12-15,1
7533,20,2019-12-16,2
7534,20,2019-12-17,2
7535,20,2019-12-18,2
7536,20,2019-12-19,1
7537,20,2019-12-20,8
7538,20,2019-12-21,1
7539,20,2019-12-22,1
7540,20,2019-12-23,1
7541,20,2019-12-24,3
7542,20,2019-12-25,2
7543,20,2019-12-26,2
7544,20,2019-12-27,3
7545,20,2019-12-28,3
7546,20,2019-12-29,50
7547,20,2019-12-30,14
7548,20,2019-12-31,74
7549,20,2020-01-01,1
7550,20,2020-01-02,21
7551,20,2020-01-03,2
7552,20,2020-01-04,3
7553,20,2020-01-05,37
7554,20,2020-01-06,71
7555,20,2020-01-07,3
7556,20,2020-01-08,12
7557,20,2020-01-09,0
7558,20,2020-01-10,1
7559,20,2020-01-11,75
7560,20,2020-01-12,25
7561,20,2020-01-13,2
7562,20,2020-01-14,22
7563,20,2020-01-15,0
7564,20,2020-01-16,2
7565,20,2020-01-17,21
7566,20,2020-01-18,1
7567,20,2020-01-19,34
7568,20,2020-01-20,1
7569,20,2020-01-21,0
7570,20,2020-01-22,61
7571,20,2020-01-23,1
7572,20,2020-01-24,2
7573,20,2020-01-25,2
7574,20,2020-01-26,26
7575,20,2020-01-27,24
7576,20,2020-01-28,11
7577,20,2020-01-29,1
7578,20,2020-01-30,1
7579,20,2020-01-31,1
7580,21,2019-02-01,0
7581,21,2019-02-02,0
7582,21,2019-02-03,0
7583,21,2019-02-04,0
7584,21,2019-02-05,0
7585,21,2019-02-06,0
7586,21,2019-02-07,0
7587,21,2019-02-08,0
7588,21,2019-02-09,0
7589,21,2019-02-10,0
7590,21,2019-02-11,0
7591,21,2019-02-12,0
7592,21,2019-02-13,0
7593,21,2019-02-14,0
7594,21,2019-02-15,0
7595,21,2019-02-16,0
7596,21,2019-02-17,0
7597,21,2019-02-18,0
7598,21,2019-02-19,0
7599,21,2019-02-20,0
7600,21,2019-02-21,0
7601,21,2019-02-22,0
7602,21,2019-02-23,0
7603,21,2019-02-24,0
7604,21,2019-02-25,0
7605,21,2019-02-26,0
7606,21,2019-02-27,0
7607,21,2019-02-28,0
7608,21,2019-03-01,0
7609,21,2019-03-02,0
7610,21,2019-03-03,0
7611,21,2019-03-04,0
7612,21,2019-03-05,0
7613,21,2019-03-06,0
7614,21,2019-03-07,0
7615,21,2019-03-08,0
7616,21,2019-03-09,0
7617,21,2019-03-10,0
7618,21,2019-03-11,0
7619,21,2019-03-12,0
7620,21,2019-03-13,0
7621,21,2019-03-14,0
7622,21,2019-03-15,0
7623,21,2019-03-16,0
7624,21,2019-03-17,0
7625,21,2019-03-18,0
7626,21,2019-03-19,0
7627,21,2019-03-20,0
7628,21,2019-03-21,0
7629,21,2019-03-22,653
7630,21,2019-03-23,0
7631,21,2019-03-24,0
7632,21,2019-03-25,0
7633,21,2019-03-26,0
7634,21,2019-03-27,0
7635,21,2019-03-28,0
7636,21,2019-03-29,0
7637,21,2019-03-30,0
7638,21,2019-03-31,0
7639,21,2019-04-01,0
7640,21,2019-04-02,0
7641,21,2019-04-03,0
7642,21,2019-04-04,0
7643,21,2019-04-05,0
7644,21,2019-04-06,0
7645,21,2019-04-07,0
7646,21,2019-04-08,0
7647,21,2019-04-09,0
7648,21,2019-04-10,0
7649,21,2019-04-11,0
7650,21,2019-04-12,0
7651,21,2019-04-13,0
7652,21,2019-04-14,0
7653,21,2019-04-15,0
7654,21,2019-04-16,0
7655,21,2019-04-17,0
7656,21,2019-04-18,0
7657,21,2019-04-19,0
7658,21,2019-04-20,0
7659,21,2019-04-21,0
7660,21,2019-04-22,0
7661,21,2019-04-23,0
7662,21,2019-04-24,0
7663,21,2019-04-25,0
7664,21,2019-04-26,0
7665,21,2019-04-27,0
7666,21,2019-04-28,0
7667,21,2019-04-29,0
7668,21,2019-04-30,0
7669,21,2019-05-01,0
7670,21,2019-05-02,0
7671,21,2019-05-03,0
7672,21,2019-05-04,0
7673,21,2019-05-05,0
7674,21,2019-05-06,0
7675,21,2019-05-07,0
7676,21,2019-05-08,0
7677,21,2019-05-09,0
7678,21,2019-05-10,0
7679,21,2019-05-11,0
7680,21,2019-05-12,0
7681,21,2019-05-13,0
7682,21,2019-05-14,0
7683,21,2019-05-15,0
7684,21,2019-05-16,0
7685,21,2019-05-17,0
7686,21,2019-05-18,0
7687,21,2019-05-19,0
7688,21,2019-05-20,0
7689,21,2019-05-21,0
7690,21,2019-05-22,0
7691,21,2019-05-23,0
7692,21,2019-05-24,0
7693,21,2019-05-25,0
7694,21,2019-05-26,0
7695,21,2019-05-27,0
7696,21,2019-05-28,0
7697,21,2019-05-29,0
7698,21,2019-05-30,0
7699,21,2019-05-31,0
7700,21,2019-06-01,0
7701,21,2019-06-02,0
7702,21,2019-06-03,0
7703,21,2019-06-04,0
7704,21,2019-06-05,0
7705,21,2019-06-06,0
7706,21,2019-06-07,0
7707,21,2019-06-08,0
7708,21,2019-06-09,0
7709,21,2019-06-10,0
7710,21,2019-06-11,0
7711,21,2019-06-12,0
7712,21,2019-06-13,0
7713,21,2019-06-14,0
7714,21,2019-06-15,0
7715,21,2019-06-16,7
7716,21,2019-06-17,0
7717,21,2019-06-18,83
7718,21,2019-06-19,0
7719,21,2019-06-20,0
7720,21,2019-06-21,0
7721,21,2019-06-22,0
7722,21,2019-06-23,0
7723,21,2019-06-24,0
7724,21,2019-06-25,0
7725,21,2019-06-26,0
7726,21,2019-06-27,0
7727,21,2019-06-28,0
7728,21,2019-06-29,0
7729,21,2019-06-30,0
7730,21,2019-07-01,0
7731,21,2019-07-02,0
7732,21,2019-07-03,0
7733,21,2019-07-04,0
7734,21,2019-07-05,0
7735,21,2019-07-06,0
7736,21,2019-07-07,0
7737,21,2019-07-08,0
7738,21,2019-07-09,0
7739,21,2019-07-10,0
7740,21,2019-07-11,0
7741,21,2019-07-12,0
7742,21,2019-07-13,0
7743,21,2019-07-14,0
7744,21,2019-07-15,0
7745,21,2019-07-16,0
7746,21,2019-07-17,0
7747,21,2019-07-18,0
7748,21,2019-07-19,0
7749,21,2019-07-20,0
7750,21,2019-07-21,0
7751,21,2019-07-22,0
7752,21,2019-07-23,0
7753,21,2019-07-24,0
7754,21,2019-07-25,0
7755,21,2019-07-26,0
7756,21,2019-07-27,0
7757,21,2019-07-28,0
7758,21,2019-07-29,0
7759,21,2019-07-30,0
7760,21,2019-07-31,0
7761,21,2019-08-01,0
7762,21,2019-08-02,0
7763,21,2019-08-03,0
7764,21,2019-08-04,0
7765,21,2019-08-05,0
7766,21,2019-08-06,0
7767,21,2019-08-07,0
7768,21,2019-08-08,0
7769,21,2019-08-09,0
7770,21,2019-08-10,0
7771,21,2019-08-11,0
7772,21,2019-08-12,0
7773,21,2019-08-13,0
7774,21,2019-08-14,0
7775,21,2019-08-15,0
7776,21,2019-08-16,0
7777,21,2019-08-17,0
7778,21,2019-08-18,0
7779,21,2019-08-19,0
7780,21,2019-08-20,0
7781,21,2019-08-21,0
7782,21,2019-08-22,0
7783,21,2019-08-23,0
7784,21,2019-08-24,0
7785,21,2019-08-25,0
7786,21,2019-08-26,0
7787,21,2019-08-27,0
7788,21,2019-08-28,0
7789,21,2019-08-29,0
7790,21,2019-08-30,0
7791,21,2019-08-31,0
7792,21,2019-09-01,0
7793,21,2019-09-02,0
7794,21,2019-09-03,0
7795,21,2019-09-04,0
7796,21,2019-09-05,0
7797,21,2019-09-06,0
7798,21,2019-09-07,0
7799,21,2019-09-08,0
7800,21,2019-09-09,0
7801,21,2019-09-10,0
7802,21,2019-09-11,0
7803,21,2019-09-12,0
7804,21,2019-09-13,0
7805,21,2019-09-14,0
7806,21,2019-09-15,0
7807,21,2019-09-16,0
7808,21,2019-09-17,0
7809,21,2019-09-18,0
7810,21,2019-09-19,0
7811,21,2019-09-20,0
7812,21,2019-09-21,0
7813,21,2019-09-22,0
7814,21,2019-09-23,0
7815,21,2019-09-24,0
7816,21,2019-09-25,0
7817,21,2019-09-26,0
7818,21,2019-09-27,37
7819,21,2019-09-28,0
7820,21,2019-09-29,0
7821,21,2019-09-30,0
7822,21,2019-10-01,0
7823,21,2019-10-02,0
7824,21,2019-10-03,0
7825,21,2019-10-04,0
7826,21,2019-10-05,0
7827,21,2019-10-06,0
7828,21,2019-10-07,0
7829,21,2019-10-08,0
7830,21,2019-10-09,0
7831,21,2019-10-10,0
7832,21,2019-10-11,0
7833,21,2019-10-12,0
7834,21,2019-10-13,0
7835,21,2019-10-14,0
7836,21,2019-10-15,0
7837,21,2019-10-16,0
7838,21,2019-10-17,0
7839,21,2019-10-18,0
7840,21,2019-10-19,0
7841,21,2019-10-20,0
7842,21,2019-10-21,0
7843,21,2019-10-22,0
7844,21,2019-10-23,0
7845,21,2019-10-24,0
7846,21,2019-10-25,1
7847,21,2019-10-26,0
7848,21,2019-10-27,0
7849,21,2019-10-28,0
7850,21,2019-10-29,0
7851,21,2019-10-30,0
7852,21,2019-10-31,0
7853,21,2019-11-01,0
7854,21,2019-11-02,1
7855,21,2019-11-03,0
7856,21,2019-11-04,0
7857,21,2019-11-05,0
7858,21,2019-11-06,0
7859,21,2019-11-07,0
7860,21,2019-11-08,0
7861,21,2019-11-09,0
7862,21,2019-11-10,0
7863,21,2019-11-11,0
7864,21,2019-11-12,0
7865,21,2019-11-13,0
